group_id,confidence,confidence_score,recommendation,perusahaan_id,nama_usaha,alamat,your_reasoning
DUP_063,PROBABLE_DUPLICATE,82,MERGE,97446886,SD Syarikat Islam 1 Kota Parepare,JL OPU DG RISAJU,"Nama sangat mirip, alamat/GPS mendukung"
DUP_064,DEFINITE_DUPLICATE,95,MERGE,2962894,AQILAH SURYA,"JL.VETERAN NO.53 PAREPARE, UJUNG SABBANG","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_064,DEFINITE_DUPLICATE,95,MERGE,6428759,"AQILAH SURYA, CV",JL VETERAN NO 57,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_065,PROBABLE_DUPLICATE,85,MERGE,2970545,BANK DANAMON INDONESIA TBK,JL SULTAN HASANUDDIN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_065,PROBABLE_DUPLICATE,85,MERGE,5784847,PT BANK DANAMON INDONESIA,JL SULTAN HASANUDDIN NO 50 RT: RW: KODEPOS:,"Nama sangat mirip, alamat/GPS mendukung"
DUP_066,PROBABLE_DUPLICATE,85,MERGE,2973199,NURTFAINNA MAHJAB ABADI,JALAN JENDERAL SUDIRMAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_066,PROBABLE_DUPLICATE,85,MERGE,43447319,YAYASAN NURTFAINNA MAHJAB ABADI,JL JENDERAL SUDIRMAN NO 68,"Nama sangat mirip, alamat/GPS mendukung"
DUP_067,PROBABLE_DUPLICATE,78,MERGE,2980876,SMP AL BIRRU PAREPARE,JL.MARHAM ALAM RAYA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_067,PROBABLE_DUPLICATE,78,MERGE,42790956,YPLP AL BIRRU PAREPARE,JL. MARHAM ALAM RAYA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_067,PROBABLE_DUPLICATE,78,MERGE,43333392,SMAS AL BIRRU PAREPARE,JL MARHAM ALAM RAYA KEL BUMI HARAPAN KEC BACUKIKI BARAT PAREPARE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_068,DEFINITE_DUPLICATE,95,MERGE,2994261,ADIBA AZZAHRA,JL A. MAKKULAU,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_068,DEFINITE_DUPLICATE,95,MERGE,6428950,"ADIBA AZZAHRA, CV",JL A. MAKKULAU,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_069,PROBABLE_DUPLICATE,85,MERGE,3003145,PARASTAR DISTRINDO,JL. A. MAPPATOLA no. 35,"Nama sangat mirip, alamat/GPS mendukung"
DUP_069,PROBABLE_DUPLICATE,85,MERGE,97448200,PT. PARASTAL DISTRINDO,JL ANDI MAPPATOLA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_070,PROBABLE_DUPLICATE,85,MERGE,3055116,BANK SINARMAS TBK,"JL VETERAN, UJUNG","Nama sangat mirip, alamat/GPS mendukung"
DUP_070,PROBABLE_DUPLICATE,85,MERGE,97453161,BANK SINARMAS,JL VETERAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_071,PROBABLE_DUPLICATE,85,MERGE,3074092,AK JASA RAHARJA,JL BAU MASSEPE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_071,PROBABLE_DUPLICATE,85,MERGE,97478912,PT JASA RAHARJA,JALAN BAU MASSEPE NO 170,"Nama sangat mirip, alamat/GPS mendukung"
DUP_072,PROBABLE_DUPLICATE,85,MERGE,3090817,BAKTI PERSADA,"JL.PELITA NO. 34, LAKESSI","Nama sangat mirip, alamat/GPS mendukung"
DUP_072,PROBABLE_DUPLICATE,85,MERGE,6428785,"BHAKTI PERSADA, CV",JL PELITA NO 34,"Nama sangat mirip, alamat/GPS mendukung"
DUP_073,DEFINITE_DUPLICATE,88,MERGE,3099043,RAMA,DSN CEMPAE GANG BARONANG,"Nama sangat mirip, alamat/GPS mendukung"
DUP_073,DEFINITE_DUPLICATE,88,MERGE,43273858,RAMA,JL CEMPAE GG BARONANG NO 16,"Nama sangat mirip, alamat/GPS mendukung"
DUP_073,DEFINITE_DUPLICATE,88,MERGE,6652425,CV. RAMA,JL. Cempae Gang Baronang No.16,"Nama sangat mirip, alamat/GPS mendukung"
DUP_074,DEFINITE_DUPLICATE,88,MERGE,3102873,MAPPADECENG JAYA LESTARI,JL SULTAN HASANUDDIN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_074,DEFINITE_DUPLICATE,88,MERGE,43162463,MAPPADECENG JAYA LESTARI,JALAN SULTAN HASANUDDIN NO 20,"Nama sangat mirip, alamat/GPS mendukung"
DUP_074,DEFINITE_DUPLICATE,88,MERGE,6428992,"MAPPADECENG JAYA LESTARI, PT",JL SULTAN HASANUDDIN NO 20,"Nama sangat mirip, alamat/GPS mendukung"
DUP_075,PROBABLE_DUPLICATE,85,MERGE,3114866,BULOG,JL JENDERAL SUDIRMAN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_075,PROBABLE_DUPLICATE,85,MERGE,97502409,BULOG,JALAN JENDERAL SUDIRMAN NO. 93,"Nama sangat mirip, alamat/GPS mendukung"
DUP_076,PROBABLE_DUPLICATE,85,MERGE,3141268,TRI PUTRI KARYA,JALAN SAPTA MAREA BTN PANTAI INDAH SOREANG,"Nama sangat mirip, alamat/GPS mendukung"
DUP_076,PROBABLE_DUPLICATE,85,MERGE,43405255,TRI PUTRI KARYA,JALAN SAPTA MARGA BTN PANTAI INDAH SOREANG BLOK B NOMOR 12,"Nama sangat mirip, alamat/GPS mendukung"
DUP_077,PROBABLE_DUPLICATE,85,MERGE,3173498,RANI,"JL. BAU MASSEPE NO. 72, TIRO SOMPE","Nama sangat mirip, alamat/GPS mendukung"
DUP_077,PROBABLE_DUPLICATE,85,MERGE,6428746,"RANI, CV",JL BAU MASSEPE NO 72,"Nama sangat mirip, alamat/GPS mendukung"
DUP_078,PROBABLE_DUPLICATE,85,MERGE,3187493,MITRA LESTARI,JL. KEBUN SAYUR UTARA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_078,PROBABLE_DUPLICATE,85,MERGE,6428651,"MITRA LESTARI, CV",JL KEBUN SAYUR UTAMA 72 PAREPARE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_079,DEFINITE_DUPLICATE,95,MERGE,3190740,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT (PT. BANK SULSELBAR),JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_079,DEFINITE_DUPLICATE,95,MERGE,97461881,BANK PEMBANGUNAN DAERAH SULAWESI SELATAN DAN SULAWESI BARAT (PT. BANK SULSELBAR),JL BAUMASSEPE NO 468,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_080,DEFINITE_DUPLICATE,95,MERGE,3222079,MAL PROPERTI INDONESIA,ANDI MAKKASAU TIMUR,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_080,DEFINITE_DUPLICATE,95,MERGE,43158900,MAL PROPERTI INDONESIA,JALAN ANDI MAKKASAU TIMUR,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_081,DEFINITE_DUPLICATE,95,MERGE,3224788,PONDOK INDAH MANDIRI,JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_081,DEFINITE_DUPLICATE,95,MERGE,43248275,PONDOK INDAH MANDIRI,JL. BAU MASSEPE NO.373,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_082,DEFINITE_DUPLICATE,95,MERGE,3236788,RAEHANA AMIR,JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_082,DEFINITE_DUPLICATE,95,MERGE,5970597,PT RAEHANA AMIR,JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_083,DEFINITE_DUPLICATE,75,MERGE,3244918,MANDIRI TUNAS FINANCE,JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_083,DEFINITE_DUPLICATE,75,MERGE,97461880,PT MANDIRI TUNAS FINANCE,JALAN SULTAN HASANUDDIN NO. 16 A,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_083,DEFINITE_DUPLICATE,75,MERGE,TEMP-1769783459074,Mandiri Utama Finance ,Jl. Bau Massepe ,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_083,DEFINITE_DUPLICATE,75,MERGE,TEMP-1769783461439,Mandiri Utama Finance ,Jl. Bau Massepe ,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_084,PROBABLE_DUPLICATE,85,MERGE,3268467,PUTRA JAYA ABADI,JL. H.A.M. ARSYAD,"Nama sangat mirip, alamat/GPS mendukung"
DUP_084,PROBABLE_DUPLICATE,85,MERGE,43262398,PUTRA JAYA ABADI,JALAN H.M ARSYAD NO 179,"Nama sangat mirip, alamat/GPS mendukung"
DUP_085,DEFINITE_DUPLICATE,95,MERGE,3273419,ZAKY RAYA,JL PETTANA RAJENG,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_085,DEFINITE_DUPLICATE,95,MERGE,43455659,ZAKY RAYA,JL. PETTANA RAJENG,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_086,PROBABLE_DUPLICATE,85,MERGE,3273794,MGMP FISIKA SMA/MA,JL. KELAPA GADING (SMAN 5 PAREPARE),"Nama sangat mirip, alamat/GPS mendukung"
DUP_086,PROBABLE_DUPLICATE,85,MERGE,3275362,MGMP KIMIA SMA/MA,JL KELAPA GADING (SMAN 5 PAREPARE),"Nama sangat mirip, alamat/GPS mendukung"
DUP_087,PROBABLE_DUPLICATE,85,MERGE,3278065,ALAMJAYA BARA PERMATA,PERUMAHAN PURI GANDARIA PERMAI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_087,PROBABLE_DUPLICATE,85,MERGE,42876470,ALAM JAYA BARA PERMATA,JALAN PURI GANDARIA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_088,DEFINITE_DUPLICATE,95,MERGE,3281293,TK NEGERI PEMBINA II,JL. BUMI HARAPAN,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_088,DEFINITE_DUPLICATE,95,MERGE,97483774,TK NEGERI PEMBINA 2,JL BUMI HARAPAN LR 2,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_089,PROBABLE_DUPLICATE,85,MERGE,3291159,SRI BANGUN BERSAMA,JL SINGA,"Nama sangat mirip, alamat/GPS mendukung"
DUP_089,PROBABLE_DUPLICATE,85,MERGE,TEMP-1769792239850,"Sri bangun Bersama ,PT",Jl.Singa 22,"Nama sangat mirip, alamat/GPS mendukung"
DUP_090,DEFINITE_DUPLICATE,95,MERGE,3292951,PARE BEACH HOTEL,"Jl. Bau Massepe No.105, Kampung Baru, Kecamatan Bacukiki Barat","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_090,DEFINITE_DUPLICATE,95,MERGE,43225362,PARE BEACH HOTEL,JALAN BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_091,DEFINITE_DUPLICATE,95,MERGE,3301456,MUTMAINNAH,"JL.JEND AHMAD YANI KM.3 NO.190 A, LAPADDE","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_091,DEFINITE_DUPLICATE,95,MERGE,6428777,"MUTMAINNAH, CV",JL JEND. AHMAD YANI KM. 3 NO 190 A,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_092,DEFINITE_DUPLICATE,86,MERGE,3304798,Toko SUMBER CAHAYA,JL A MAKASSAU,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_092,DEFINITE_DUPLICATE,86,MERGE,43346236,SUMBER CAHAYA TOKO,JALAN ANDI MAKKASAU NO 21,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_092,DEFINITE_DUPLICATE,86,MERGE,55459658,TOKO SUMBER CAHAYA <FONNY>,"Jalan Andi Makkasau No.21, RT 3/RW 3","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_092,DEFINITE_DUPLICATE,86,MERGE,97445515,SUMBER CAHAYA,JL ANDI MAKKASAU,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_093,DEFINITE_DUPLICATE,95,MERGE,3306637,"FAJAR MANDIRI, CV",JL MULTAZAM,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_093,DEFINITE_DUPLICATE,95,MERGE,6428891,"FAJAR MANDIRI, CV",JL MUNTAZAM,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_094,DEFINITE_DUPLICATE,95,MERGE,3329241,JAYA SEJAHTERA,JL. JEND. M. YUSUF,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_094,DEFINITE_DUPLICATE,95,MERGE,43081239,JAYA SEJAHTERA,JL. JEND M YUSUF,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_095,DEFINITE_DUPLICATE,87,MERGE,3364859,BINA JASA PERSADA PARE,JALAN ATLETIK,"Nama sangat mirip, alamat/GPS mendukung"
DUP_095,DEFINITE_DUPLICATE,87,MERGE,4169121,BINA JASA PERSADA,"JL.ATLETIK NO.22, UJUNG BULU","Nama sangat mirip, alamat/GPS mendukung"
DUP_095,DEFINITE_DUPLICATE,87,MERGE,6428888,"BINA JASA PERSADA, CV",JL ATLETIK NO 22,"Nama sangat mirip, alamat/GPS mendukung"
DUP_095,DEFINITE_DUPLICATE,87,MERGE,6428991,"BINA JASA PERSADA PARE, PT",JL ATLETIK NO 26,"Nama sangat mirip, alamat/GPS mendukung"
DUP_096,DEFINITE_DUPLICATE,88,MERGE,3371894,ZAKIAH DINA TAYYIBAH,Jl. Jenderal Ahmad Yani No.190,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_096,DEFINITE_DUPLICATE,88,MERGE,43455629,ZAKIAH DINA TAYYIBAH,JL JEND AHMAD YANI NO 190 PARE PARE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_096,DEFINITE_DUPLICATE,88,MERGE,97477626,PT ZAKIA DINA TAYYIBAH,"JALAN JEND. AHMAD YANI NO. 190, LAPADDE, UJUNG, PAREPARE 91131","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_097,PROBABLE_DUPLICATE,85,MERGE,3381006,SANREGO,"JL. H. AGUSSALIM NO. 131, KAMPUNG BARU","Nama sangat mirip, alamat/GPS mendukung"
DUP_097,PROBABLE_DUPLICATE,85,MERGE,6428751,"SANREGO, CV",JL H. AGUSSALIM NO 131,"Nama sangat mirip, alamat/GPS mendukung"
DUP_098,DEFINITE_DUPLICATE,95,MERGE,3384480,PT. ARANVI,JL JEND. AHMAD YANI,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_098,DEFINITE_DUPLICATE,95,MERGE,97491717,ARANVI PT,JALAN ANDI CAMMI,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_099,DEFINITE_DUPLICATE,88,MERGE,3412786,HOTEL PARE WISATA,"JL. SULAWESI NO.8, UJUNG SABBANG","Nama sangat mirip, alamat/GPS mendukung"
DUP_099,DEFINITE_DUPLICATE,88,MERGE,43055263,HOTEL PARE WISATAMAS,JL. SULAWESI NO.8 KEL UJUNG SABBANG KEC UJUNG PAREPARE,"Nama sangat mirip, alamat/GPS mendukung"
DUP_099,DEFINITE_DUPLICATE,88,MERGE,97483551,HOTEL PAREWISATA,JL. SULAWESI NO. 8,"Nama sangat mirip, alamat/GPS mendukung"
DUP_100,DEFINITE_DUPLICATE,83,MERGE,3428583,"LUWU RAYA PETROLEUM, PT","JL.BAU MASSEPE (GERBANG PERBATSAN PAREPARE-BARRU), LUMPUE","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_100,DEFINITE_DUPLICATE,83,MERGE,43151288,LUWU RAYA PETROLEUM,JLN BAU MASSEPE NO 2 LUMPUE PAREPARE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_100,DEFINITE_DUPLICATE,83,MERGE,97449094,PT LUWU RAYA PETROLIUM,JL BAU MASSEPE NO 2,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_101,PROBABLE_DUPLICATE,85,MERGE,3461399,R2 PHONE ELEKTRONIK DAN FURNITURE,JL. SULTAN HASANUDDIN,"Nama sangat mirip, alamat/GPS mendukung"
DUP_101,PROBABLE_DUPLICATE,85,MERGE,43276771,RDUA PHONE ELEKTRONIK DAN FURNITURE,JL SULTAN HASANUDDIN NO 50,"Nama sangat mirip, alamat/GPS mendukung"
DUP_102,PROBABLE_DUPLICATE,85,MERGE,3493831,YAYASAN PENDAMPINGAN KESEHATAN TERPADU,JL. JEND. A.YANI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_102,PROBABLE_DUPLICATE,85,MERGE,42790683,PENDAMPINGAN KESEHATAN TERPADU,JALAN JEND. AHMAD YANI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_103,DEFINITE_DUPLICATE,95,MERGE,3510612,ANUGRAH PERMATA BERSAUDARA,JLN BAU MASSEPE NO.428/430,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_103,DEFINITE_DUPLICATE,95,MERGE,6429006,"ANUGRAH PERMATA BERSAUDARA, PT",JL BAU MASSEPE NO 428/430,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_104,PROBABLE_DUPLICATE,85,MERGE,3520735,TELEKOMINDO LINTAS AJATAPPARENG,JL. PETTA ODDO LR. TITANG NO.8 ( AN. SUPARDI ),"Nama sangat mirip, alamat/GPS mendukung"
DUP_104,PROBABLE_DUPLICATE,85,MERGE,43364015,TELEKOMINDO LINTAS AJATAPARENG,JL PETTA ODDO LR. TITANG NO 8,"Nama sangat mirip, alamat/GPS mendukung"
DUP_105,DEFINITE_DUPLICATE,95,MERGE,3538942,PT. DUTA NANGGALA RAYA,JL LAONDENG (DEKAT MASJID BABU SYADAA),"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_105,DEFINITE_DUPLICATE,95,MERGE,3546132,DUTA NANGGALA RAYA,JALAN LAONDENG,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_105,DEFINITE_DUPLICATE,95,MERGE,42999774,DUTA NANGGALA RAYA,JL LAONDENG,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_106,DEFINITE_DUPLICATE,95,MERGE,3560954,KAOSTA SUKSES MULIA,JALAN M KURDI NOMOR 24,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_106,DEFINITE_DUPLICATE,95,MERGE,43091636,KAOSTA SUKSES MULIA,JL M .KURDI NO 24,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_107,DEFINITE_DUPLICATE,95,MERGE,3574607,SERBA JAYA,JL H MUKADDAS LR I,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_107,DEFINITE_DUPLICATE,95,MERGE,43318597,SERBA JAYA,JL H MUKADDAS LR I,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_108,PROBABLE_DUPLICATE,85,MERGE,3587014,SAROMASE INTI KARYA,JL ABUBAKAR LAMBOGO,"Nama sangat mirip, alamat/GPS mendukung"
DUP_108,PROBABLE_DUPLICATE,85,MERGE,6428648,"SAROMASE INTI KARYA, CV",JL ABU BAKAR LAMBOGO NO 85,"Nama sangat mirip, alamat/GPS mendukung"
DUP_109,DEFINITE_DUPLICATE,95,MERGE,35900427,AIM OTO KARISMA,JL.PURI	GANDARIA	BLOK	II,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_109,DEFINITE_DUPLICATE,95,MERGE,36269771,AIM OTO KARISMA,JL.PURI GANDARIA BLOK II,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_110,DEFINITE_DUPLICATE,87,MERGE,35925379,KOPI LIMA TUJUH,JL. JENDERAL SUDIRMAN (WARKOP R57),"Nama mirip, dukungan alamat/GPS sebagian"
DUP_110,DEFINITE_DUPLICATE,87,MERGE,36272001,KOPI LIMA TUJUH,Jalan Jenderal Sudirman,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_110,DEFINITE_DUPLICATE,87,MERGE,58491230,KOPI LIMA TUJUH,JL. JENDERAL SUDIRMAN,"Nama mirip, dukungan alamat/GPS sebagian"
DUP_111,PROBABLE_DUPLICATE,85,MERGE,35937587,MARIAMA,JL MATTIROTASI,"Nama sangat mirip, alamat/GPS mendukung"
DUP_111,PROBABLE_DUPLICATE,85,MERGE,58398007,MARIAJA,Jl. Mattirotasi,"Nama sangat mirip, alamat/GPS mendukung"
DUP_112,DEFINITE_DUPLICATE,95,MERGE,35966275,SAPARUDDIN,Jalan Jenderal Sudirman,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_112,DEFINITE_DUPLICATE,95,MERGE,58675715,SAPARUDDIN,Jalan Jenderal Sudirman,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_113,DEFINITE_DUPLICATE,95,MERGE,36019606,ARIF,JL. PANCASILA SELATAN,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_113,DEFINITE_DUPLICATE,95,MERGE,55599668,WARUNG ARIF <ARIF>,"Jl. Pancasila selatan, RT 3/RW 8","Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_114,DEFINITE_DUPLICATE,95,MERGE,36044427,MALLANTANG AMERTA LESTARI,JL. ABU BAKAR LAMBOGO NO. 113 A,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_114,DEFINITE_DUPLICATE,95,MERGE,36044967,MALLANTANG AMERTA LESTARI,JL. ABU BAKAR LAMBOGO NOMOR 113 A,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_114,DEFINITE_DUPLICATE,95,MERGE,57542873,CV. MALLANTANG AMERTA LESTARI,Jl. Abubakar Lambogo No. 113 A Parepare,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_115,DEFINITE_DUPLICATE,95,MERGE,36053272,MEGA AZIZIYAH MANDIRI TOUR,Jl. Jend. Ahmad Yani BTN Bukit Pare Permai E2/6,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_115,DEFINITE_DUPLICATE,95,MERGE,36272883,MEGA AZIZIYAH MANDIRI TOUR,Jl. JEND. AHMAD YANI BTN BUKIT PARE PERMAI E2/6,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_116,DEFINITE_DUPLICATE,87,MERGE,3613314,MA DDI TAQWA,JL. LASINRANG NO. 219,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_116,DEFINITE_DUPLICATE,87,MERGE,97482563,MA DDI TAQWA,JL LASINRANG NO 219,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_116,DEFINITE_DUPLICATE,87,MERGE,97485366,MI DDI TAQWA,JL LASINRANG NO 219,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_116,DEFINITE_DUPLICATE,87,MERGE,97505703,MTS DDI TAQWA,JL LASINRANG NO 219,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_117,DEFINITE_DUPLICATE,95,MERGE,3625531,TK PGRI UJUNG PAREPARE,JL. JEND. AHMAD YANI KM.3,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_117,DEFINITE_DUPLICATE,95,MERGE,43384372,TK PGRI UJUNG PAREPARE,JL. JENDERAL AHMAD YANI KM. 3,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_118,PROBABLE_DUPLICATE,85,MERGE,36267567,SINAR CEMERLANG AZZAHRA,"BTN BUKIT INDAH BLOK I, NOMOR : 9","Nama sangat mirip, alamat/GPS mendukung"
DUP_118,PROBABLE_DUPLICATE,85,MERGE,57475187,CV Sinar Cemerlang Azzahra,BTN Bukit indah Blok I no 9 Soreang Parepare,"Nama sangat mirip, alamat/GPS mendukung"
DUP_119,DEFINITE_DUPLICATE,95,MERGE,36267717,WIN WAR PRATAMA,JL. ANDI MAKKASAU NO. 114,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_119,DEFINITE_DUPLICATE,95,MERGE,57520198,CV. WIN WAR PRATAMA,Jalan andi makkasau no 114,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_120,DEFINITE_DUPLICATE,95,MERGE,36268157,ASHIMAH SHIDDIQAH TOUR DAN TRAVEL,Jl. Kelapa Gading Depan SMAN 5 Kota Parepare,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_120,DEFINITE_DUPLICATE,95,MERGE,58240896,ASHIMAH SHIDDIQAH TOUR DAN TRAVEL,Jl. Kelapa Gading Depan SMAN 5 Kota Parepare,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_121,PROBABLE_DUPLICATE,85,MERGE,36268302,EFTIGA EVENT ORGANIZER,Jl. Pettana Rajeng No. 2,"Nama sangat mirip, alamat/GPS mendukung"
DUP_121,PROBABLE_DUPLICATE,85,MERGE,57516072,PT. EFTIGA EVENT ORGANIZER,Jl.Pettana Rajang,"Nama sangat mirip, alamat/GPS mendukung"
DUP_122,PROBABLE_DUPLICATE,85,MERGE,36268330,NUSANTARA MAGELLO'E,BTN SAO LAPADDE B1 NO.003,"Nama sangat mirip, alamat/GPS mendukung"
DUP_122,PROBABLE_DUPLICATE,85,MERGE,57475428,CV.NUSANTARA MAGELLOE,"BTN SAO LAPADDE B1 NO003 Desa/Kelurahan Lapadde, Kec. ujung Kota Parepare Provinsi Sulawesi Selatan","Nama sangat mirip, alamat/GPS mendukung"
DUP_123,DEFINITE_DUPLICATE,95,MERGE,36268367,BINTANG ISLAMIC TRAVELINDO,Jl. Latasakka,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_123,DEFINITE_DUPLICATE,95,MERGE,42942766,BINTANG ISLAMIC TRAVELINDO,JL LATASAKKA,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_124,DEFINITE_DUPLICATE,95,MERGE,36268480,MINI SOCCER PAREPARE,Jalan Petta Unga,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_124,DEFINITE_DUPLICATE,95,MERGE,58292213,MINI SOCCER PAREPARE,Jl. Petta Unga (R57 Coffee & Mini Soccer),"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_125,DEFINITE_DUPLICATE,95,MERGE,36269054,OMAICO BERKAH NIAGA,Jln. Jend. Ahmad Yani Km. 6,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_125,DEFINITE_DUPLICATE,95,MERGE,43213709,OMAICO BERKAH NIAGA,JL JEND AHMAD YANI KM 6,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_126,DEFINITE_DUPLICATE,83,MERGE,36269394,PADDENNUANG MEDIA UTAMA,Jl. Bau Massepe,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_126,DEFINITE_DUPLICATE,83,MERGE,43217328,PADDENNUANG MEDIA UTAMA,JL BAU MASSEPE,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_126,DEFINITE_DUPLICATE,83,MERGE,57519329,PT. Paddennuang Media Utama,Jl. Bau Massepe no. 9 Parepare,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
DUP_127,DEFINITE_DUPLICATE,95,MERGE,36269535,NEUE UTAMA GROUP,JL. KARYA BAKTI,"Nama inti sangat mirip, alamat setara/ GPS sangat dekat"
